,point.params.X_DUT_M1M2_W,point.params.X_DUT_M1M2_L,point.params.X_DUT_M1CM2C_W,point.params.X_DUT_M1CM2C_L,point.params.X_DUT_M3M4_W,point.params.X_DUT_M3M4_L,point.params.X_DUT_M3CM4C_W,point.params.X_DUT_M3CM4C_L,point.params.X_DUT_M5_W,point.params.X_DUT_M5_L,point.params.X_DUT_M5_NG,point.params.X_DUT_M6_W,point.params.X_DUT_M6_L,point.params.X_DUT_V_BIAS_1,point.params.X_DUT_V_BIAS_2,point.score,fit_summary.ugf.curr_val,fit_summary.ugf.score,fit_summary.dcgain.curr_val,fit_summary.dcgain.score,fit_summary.pm.curr_val,fit_summary.pm.score,fit_summary.v(inoise_total).curr_val,fit_summary.v(inoise_total).score,fit_summary.i(idd_total).curr_val,fit_summary.i(idd_total).score,fit_summary.tsettle.curr_val,fit_summary.tsettle.score
40,1.853132617917306e-05,2.9434498724085063e-06,3.678013911283367e-05,4.535497266344853e-06,9.718678782087386e-05,7.82842393051854e-06,0.00018537594292917562,4.182546733414234e-07,2.81587535471412e-07,5.736655609197255e-06,4,4.7625658446847744e-05,6.391189249347204e-06,0.9538712768364367,0.35281510126691146,-270.20960283351974,40599.340000000004,-73.9691136595575,12.877790000000001,-13.9691625071783,75.0,-5.549847010902642,0.003228043870217954,-76.72147965588132,5.029606908938211e-06,57.721955704006014,,-100.0
41,8.193696615311032e-05,3.5976509816311736e-06,0.0001461133898100611,2.6724194992611895e-06,0.0001158964622461479,5.285788587230524e-06,7.555473693284309e-05,5.183124348169354e-06,6.0986317721462626e-05,5.766047354057759e-06,4,3.16984409153737e-05,5.404091662492288e-06,0.5681657276865584,0.9007448671784783,-117.38904016926064,7002409.0,-72.35177139961264,30.67648,-5.15718058954362,108.0,-39.88008818010438,0.0005481717921243231,33.99024992867255,1.258150041189082e-05,17.902116479202228,1.84539e-06,0.0
42,6.782306470713855e-05,4.710806716503247e-06,0.00017361373220474695,7.992307069372385e-06,8.782670441681067e-05,9.017077943205396e-06,0.00010831969546249704,5.573699464689254e-06,0.00017510176027898597,2.5271662518546967e-06,4,2.629801007436759e-05,9.188954235367473e-06,0.11970009524456442,1.130833013886609,-265.5489641161335,,-100.0,-9.813597,-24.873880153410877,,-100.0,0.002061118391793858,-40.537077837995874,2.37601242468179e-05,-0.13800612472674167,4.4778129999999994e-06,0.0
43,7.7112362590782e-06,5.876523527432407e-06,0.0001432943782671743,3.7558690552512837e-06,3.655128389183667e-05,2.7356534999956016e-06,0.00019860156221810277,3.929523082872225e-06,0.0001626332402478816,2.2034558976317745e-06,2,0.00012880450839936286,4.893876098271694e-06,0.323210642572179,0.45683490896703743,-199.27564652790534,373275.0,-73.89369367900005,31.83564,-4.578975719005518,89.0,-20.80297712989976,0.0007316415106249518,21.452084533775672,5.625131978767772e-06,52.8620884484422,,-100.0
44,0.00012495317213408657,3.6885114577933923e-06,2.7724473075774258e-05,9.373272005082017e-06,0.00012419056819341434,2.755054737987525e-06,0.00019394328466776586,5.105701489332532e-06,0.00018993036647075814,6.156320458285186e-06,4,3.7528906971495835e-05,1.893771767009263e-06,1.1681162284929607,0.3284209748785266,-323.95188198182404,,-100.0,-7.852717,-23.95188198182405,,-100.0,0.000197556382118727,78.31281188400528,5.152485005082682e-06,56.67368643966437,,-100.0
45,6.261228996983012e-05,4.016725727338217e-06,6.621819675374644e-05,4.021026213859637e-07,0.00015846804051457294,1.5641855188973613e-06,1.2653840078579378e-06,4.179442336728323e-06,5.423520514269291e-05,5.428271191398248e-06,2,3.8623565405976595e-05,3.1279947502434434e-06,0.06671998246838315,0.4729421916900559,-203.21068502800517,396089.7,-73.8885146226487,11.0226,-14.877453660790119,78.0,-8.865551578154896,0.001312699295463584,-5.579165166411459,5.662521677965734e-06,52.57437233089163,,-100.0
46,0.00012289599718193577,6.007524493466257e-07,8.293549176680346e-05,5.393590677423579e-06,5.163263406373015e-05,7.845099250400579e-06,0.00014575349234814694,9.42422971193423e-06,0.00015510112963318336,1.042586368974093e-06,2,0.00019806898395229147,6.04222827865882e-06,0.23277503160135163,0.4160154999020164,-322.582324459828,,-100.0,-4.956772,-22.58232445982795,,-100.0,0.0008454072605675029,15.175320976096856,5.377562441235168e-06,54.81681390804162,,-100.0
47,2.190979806786329e-05,6.273468301523057e-06,0.00010019328240410236,4.122299639376113e-06,0.00011512510113634422,2.98976946018858e-06,7.040427392507486e-05,5.188028641625089e-06,0.00013412694450689035,4.267762616677224e-06,3,0.00014532528667413728,4.899122651047541e-06,0.4071449425849027,0.37961954313344753,-197.48882776957103,57278.26,-73.96533684356427,15.95413,-12.457879873532974,80.0,-11.06561105247379,0.0002871755145597347,62.067177519195624,5.252673642331068e-06,55.83731827763687,,-100.0
48,0.00018809757088393073,4.535497517382975e-06,0.00014112911111511593,7.9432293795725e-06,0.00010026232790165892,6.889519089404395e-06,0.0001951925001739416,7.2938068491501155e-06,0.0001666885802877117,6.230751283069539e-06,1,7.771411023957042e-05,9.095279346884398e-06,0.9124919139587022,0.20076245273365276,-325.880388567134,,-100.0,-11.9652,-25.880388567134016,,-100.0,9.860933042563692e-05,108.49011732219952,5.272249496977701e-06,55.675764690162545,,-100.0
49,8.694792791836327e-05,9.999138543060353e-07,0.00014930841057008605,4.801130156084588e-06,0.00015151944474125028,9.032401792204496e-06,8.957963021467311e-05,3.1319729762744896e-06,0.0001054118246838417,4.5860264757694755e-06,1,6.065451612881834e-05,3.9048128132565045e-06,0.6342257050275976,0.09583380119617023,-331.0143026749655,,-100.0,-23.14073,-31.014302674965478,,-100.0,0.0005971133566534262,30.276239720261245,5.536073318210318e-06,53.555176779110155,,-100.0
